"date";"MAU";"country"
"2022-07-31";2;"Yemen"
"2022-07-31";1;"Equatorial_Guinea"
"2022-07-31";2;"Moldova"
"2022-07-31";2;"Finland"
"2022-07-31";2;"Mongolia"
"2022-08-01";2;"Jamaica"
"2022-08-01";1;"Oman"
"2022-08-01";5;"Brazil"
"2022-08-01";1;"Kuwait"
"2022-08-01";2;"Panama"
"2022-08-01";4;"Bulgaria"
"2022-08-01";2;"Laos"
"2022-08-01";1;"Sao_Tome_Principe"
"2022-08-01";1;"Burundi"
"2022-08-01";2;"Lesotho"
"2022-08-01";10;"Seychelles"
"2022-08-01";4;"Comoros"
"2022-08-01";5;"Libya"
"2022-08-01";3;"Solomon_Islands"
"2022-08-01";8;"Dominica"
"2022-08-01";1;"Malaysia"
"2022-08-01";5;"Uruguay"
"2022-08-01";5;"El_Salvador"
"2022-08-01";3;"Maldives"
"2022-08-01";2;"Yemen"
"2022-08-01";1;"Equatorial_Guinea"
"2022-08-01";1;"Micronesia"
"2022-08-01";2;"Finland"
"2022-08-01";2;"Moldova"
"2022-08-01";3;"Grenada"
"2022-08-01";2;"Mongolia"
"2022-08-01";3;"Guyana"
"2022-08-01";3;"Morocco"
"2022-08-01";1;"Honduras"
"2022-08-01";1;"Mozambique"
"2022-08-01";1;"Benin"
"2022-08-01";2;"Ivory_Coast"
"2022-08-01";3;"Namibia"
"2022-08-01";3;"Bosnia_Herzegovina"
"2022-08-02";7;"Dominica"
"2022-08-02";1;"Malaysia"
"2022-08-02";2;"Yemen"
"2022-08-02";5;"El_Salvador"
"2022-08-02";3;"Maldives"
"2022-08-02";1;"Equatorial_Guinea"
"2022-08-02";2;"Moldova"
"2022-08-02";2;"Finland"
"2022-08-02";2;"Mongolia"
"2022-08-02";3;"Grenada"
"2022-08-02";3;"Morocco"
"2022-08-02";3;"Guyana"
"2022-08-02";1;"Mozambique"
"2022-08-02";1;"Honduras"
"2022-08-02";3;"Namibia"
"2022-08-02";1;"Benin"
"2022-08-02";2;"Ivory_Coast"
"2022-08-02";1;"Oman"
"2022-08-02";4;"Bosnia_Herzegovina"
"2022-08-02";2;"Jamaica"
"2022-08-02";2;"Panama"
"2022-08-02";5;"Brazil"
"2022-08-02";1;"Kuwait"
"2022-08-02";1;"Sao_Tome_Principe"
"2022-08-02";4;"Bulgaria"
"2022-08-02";2;"Laos"
"2022-08-02";10;"Seychelles"
"2022-08-02";1;"Burundi"
"2022-08-02";2;"Lesotho"
"2022-08-02";2;"Solomon_Islands"
"2022-08-02";3;"Comoros"
"2022-08-02";5;"Libya"
"2022-08-02";5;"Uruguay"
"2022-08-03";3;"Guyana"
"2022-08-03";1;"Mozambique"
"2022-08-03";2;"Honduras"
"2022-08-03";3;"Namibia"
"2022-08-03";1;"Benin"
"2022-08-03";3;"Ivory_Coast"
"2022-08-03";2;"Oman"
"2022-08-03";4;"Bosnia_Herzegovina"
"2022-08-03";1;"Jamaica"
"2022-08-03";2;"Panama"
"2022-08-03";5;"Brazil"
"2022-08-03";1;"Kuwait"
"2022-08-03";1;"Sao_Tome_Principe"
"2022-08-03";4;"Bulgaria"
"2022-08-03";2;"Laos"
"2022-08-03";10;"Seychelles"
"2022-08-03";1;"Burundi"
"2022-08-03";2;"Lesotho"
"2022-08-03";2;"Solomon_Islands"
"2022-08-03";3;"Comoros"
"2022-08-03";5;"Libya"
"2022-08-03";4;"Uruguay"
"2022-08-03";7;"Dominica"
"2022-08-03";1;"Malaysia"
"2022-08-03";2;"Yemen"
"2022-08-03";5;"El_Salvador"
"2022-08-03";3;"Maldives"
"2022-08-03";1;"Equatorial_Guinea"
"2022-08-03";2;"Moldova"
"2022-08-03";2;"Finland"
"2022-08-03";2;"Mongolia"
"2022-08-03";3;"Grenada"
"2022-08-03";4;"Morocco"
"2022-08-04";1;"Burundi"
"2022-08-04";2;"Lesotho"
"2022-08-04";10;"Seychelles"
"2022-08-04";3;"Comoros"
"2022-08-04";3;"Libya"
"2022-08-04";2;"Solomon_Islands"
"2022-08-04";7;"Dominica"
"2022-08-04";1;"Malaysia"
"2022-08-04";4;"Uruguay"
"2022-08-04";7;"El_Salvador"
"2022-08-04";3;"Maldives"
"2022-08-04";2;"Yemen"
"2022-08-04";1;"Equatorial_Guinea"
"2022-08-04";2;"Moldova"
"2022-08-04";2;"Finland"
"2022-08-04";2;"Mongolia"
"2022-08-04";4;"Grenada"
"2022-08-04";4;"Morocco"
"2022-08-04";3;"Guyana"
"2022-08-04";1;"Mozambique"
"2022-08-04";2;"Honduras"
"2022-08-04";3;"Namibia"
"2022-08-04";1;"Benin"
"2022-08-04";3;"Ivory_Coast"
"2022-08-04";2;"Oman"
"2022-08-04";4;"Bosnia_Herzegovina"
"2022-08-04";2;"Jamaica"
"2022-08-04";2;"Panama"
"2022-08-04";4;"Brazil"
"2022-08-04";1;"Kuwait"
"2022-08-04";1;"Philippines"
"2022-08-04";4;"Bulgaria"
"2022-08-04";2;"Laos"
"2022-08-04";1;"Sao_Tome_Principe"
"2022-08-05";1;"Equatorial_Guinea"
"2022-08-05";2;"Moldova"
"2022-08-05";2;"Finland"
"2022-08-05";2;"Mongolia"
"2022-08-05";4;"Grenada"
"2022-08-05";4;"Morocco"
"2022-08-05";4;"Guyana"
"2022-08-05";1;"Mozambique"
"2022-08-05";2;"Honduras"
"2022-08-05";3;"Namibia"
"2022-08-05";1;"Benin"
"2022-08-05";3;"Ivory_Coast"
"2022-08-05";2;"Oman"
"2022-08-05";4;"Bosnia_Herzegovina"
"2022-08-05";2;"Jamaica"
"2022-08-05";2;"Panama"
"2022-08-05";4;"Brazil"
"2022-08-05";1;"Kuwait"
"2022-08-05";1;"Philippines"
"2022-08-05";4;"Bulgaria"
"2022-08-05";2;"Laos"
"2022-08-05";1;"Sao_Tome_Principe"
"2022-08-05";1;"Burundi"
"2022-08-05";2;"Lesotho"
"2022-08-05";10;"Seychelles"
"2022-08-05";3;"Comoros"
"2022-08-05";2;"Libya"
"2022-08-05";2;"Solomon_Islands"
"2022-08-05";7;"Dominica"
"2022-08-05";1;"Malaysia"
"2022-08-05";5;"Uruguay"
"2022-08-05";7;"El_Salvador"
"2022-08-05";3;"Maldives"
"2022-08-05";2;"Yemen"
"2022-08-06";1;"Solomon_Islands"
"2022-08-06";1;"Australia"
"2022-08-06";2;"Honduras"
"2022-08-06";5;"Uruguay"
"2022-08-06";1;"Benin"
"2022-08-06";3;"Ivory_Coast"
"2022-08-06";2;"Yemen"
"2022-08-06";4;"Bosnia_Herzegovina"
"2022-08-06";2;"Jamaica"
"2022-08-06";4;"Morocco"
"2022-08-06";4;"Brazil"
"2022-08-06";1;"Kuwait"
"2022-08-06";1;"Mozambique"
"2022-08-06";4;"Bulgaria"
"2022-08-06";1;"Laos"
"2022-08-06";2;"Namibia"
"2022-08-06";2;"Burundi"
"2022-08-06";1;"Lesotho"
"2022-08-06";2;"Oman"
"2022-08-06";3;"Comoros"
"2022-08-06";2;"Libya"
"2022-08-06";2;"Panama"
"2022-08-06";6;"Dominica"
"2022-08-06";1;"Malaysia"
"2022-08-06";1;"Philippines"
"2022-08-06";8;"El_Salvador"
"2022-08-06";3;"Maldives"
"2022-08-06";1;"Poland"
"2022-08-06";1;"Equatorial_Guinea"
"2022-08-06";2;"Moldova"
"2022-08-06";1;"Sao_Tome_Principe"
"2022-08-06";3;"Finland"
"2022-08-06";2;"Mongolia"
"2022-08-06";10;"Seychelles"
"2022-08-06";4;"Grenada"
"2022-08-06";1;"Sierra_Leone"
"2022-08-06";4;"Guyana"
"2022-08-07";3;"Finland"
"2022-08-07";2;"Mongolia"
"2022-08-07";5;"Uruguay"
"2022-08-07";3;"Grenada"
"2022-08-07";4;"Morocco"
"2022-08-07";2;"Yemen"
"2022-08-07";4;"Guyana"
"2022-08-07";1;"Mozambique"
"2022-08-07";1;"Australia"
"2022-08-07";2;"Honduras"
"2022-08-07";2;"Namibia"
"2022-08-07";1;"Benin"
"2022-08-07";3;"Ivory_Coast"
"2022-08-07";2;"Oman"
"2022-08-07";4;"Bosnia_Herzegovina"
"2022-08-07";2;"Jamaica"
"2022-08-07";2;"Panama"
"2022-08-07";4;"Brazil"
"2022-08-07";1;"Kuwait"
"2022-08-07";1;"Philippines"
"2022-08-07";4;"Bulgaria"
"2022-08-07";1;"Laos"
"2022-08-07";1;"Poland"
"2022-08-07";2;"Burundi"
"2022-08-07";1;"Lesotho"
"2022-08-07";1;"Sao_Tome_Principe"
"2022-08-07";3;"Comoros"
"2022-08-07";3;"Libya"
"2022-08-07";1;"Saudi_Arabia"
"2022-08-07";7;"Dominica"
"2022-08-07";1;"Malaysia"
"2022-08-07";10;"Seychelles"
"2022-08-07";9;"El_Salvador"
"2022-08-07";2;"Maldives"
"2022-08-07";1;"Sierra_Leone"
"2022-08-07";1;"Equatorial_Guinea"
"2022-08-07";2;"Moldova"
"2022-08-07";2;"Solomon_Islands"
"2022-08-08";1;"Moldova"
"2022-08-08";2;"Solomon_Islands"
"2022-08-08";2;"Grenada"
"2022-08-08";2;"Mongolia"
"2022-08-08";5;"Uruguay"
"2022-08-08";5;"Guyana"
"2022-08-08";5;"Morocco"
"2022-08-08";2;"Yemen"
"2022-08-08";1;"Australia"
"2022-08-08";2;"Honduras"
"2022-08-08";1;"Mozambique"
"2022-08-08";1;"Benin"
"2022-08-08";3;"Ivory_Coast"
"2022-08-08";2;"Namibia"
"2022-08-08";4;"Bosnia_Herzegovina"
"2022-08-08";2;"Jamaica"
"2022-08-08";2;"Oman"
"2022-08-08";4;"Brazil"
"2022-08-08";1;"Kuwait"
"2022-08-08";3;"Panama"
"2022-08-08";4;"Bulgaria"
"2022-08-08";1;"Laos"
"2022-08-08";1;"Philippines"
"2022-08-08";2;"Burundi"
"2022-08-08";1;"Lesotho"
"2022-08-08";1;"Poland"
"2022-08-08";3;"Comoros"
"2022-08-08";3;"Libya"
"2022-08-08";1;"Sao_Tome_Principe"
"2022-08-08";7;"Dominica"
"2022-08-08";1;"Malaysia"
"2022-08-08";1;"Saudi_Arabia"
"2022-08-08";9;"El_Salvador"
"2022-08-08";2;"Maldives"
"2022-08-08";10;"Seychelles"
"2022-08-08";1;"Equatorial_Guinea"
"2022-08-08";1;"Micronesia"
"2022-08-08";2;"Sierra_Leone"
"2022-08-08";3;"Finland"
"2022-08-09";3;"Finland"
"2022-08-09";1;"Moldova"
"2022-08-09";2;"Solomon_Islands"
"2022-08-09";2;"Grenada"
"2022-08-09";2;"Mongolia"
"2022-08-09";5;"Uruguay"
"2022-08-09";5;"Guyana"
"2022-08-09";5;"Morocco"
"2022-08-09";2;"Yemen"
"2022-08-09";1;"Australia"
"2022-08-09";2;"Honduras"
"2022-08-09";1;"Mozambique"
"2022-08-09";1;"Benin"
"2022-08-09";3;"Ivory_Coast"
"2022-08-09";3;"Namibia"
"2022-08-09";4;"Bosnia_Herzegovina"
"2022-08-09";2;"Jamaica"
"2022-08-09";2;"Oman"
"2022-08-09";4;"Brazil"
"2022-08-09";1;"Kuwait"
"2022-08-09";2;"Panama"
"2022-08-09";4;"Bulgaria"
"2022-08-09";1;"Laos"
"2022-08-09";1;"Philippines"
"2022-08-09";2;"Burundi"
"2022-08-09";1;"Lesotho"
"2022-08-09";1;"Poland"
"2022-08-09";3;"Comoros"
"2022-08-09";3;"Libya"
"2022-08-09";1;"Sao_Tome_Principe"
"2022-08-09";7;"Dominica"
"2022-08-09";1;"Malaysia"
"2022-08-09";1;"Saudi_Arabia"
"2022-08-09";8;"El_Salvador"
"2022-08-09";2;"Maldives"
"2022-08-09";10;"Seychelles"
"2022-08-09";1;"Equatorial_Guinea"
"2022-08-09";1;"Micronesia"
"2022-08-09";2;"Sierra_Leone"
"2022-08-10";1;"Equatorial_Guinea"
"2022-08-10";1;"Micronesia"
"2022-08-10";2;"Sierra_Leone"
"2022-08-10";4;"Finland"
"2022-08-10";1;"Moldova"
"2022-08-10";2;"Solomon_Islands"
"2022-08-10";2;"Grenada"
"2022-08-10";2;"Mongolia"
"2022-08-10";5;"Uruguay"
"2022-08-10";5;"Guyana"
"2022-08-10";5;"Morocco"
"2022-08-10";2;"Yemen"
"2022-08-10";1;"Australia"
"2022-08-10";2;"Honduras"
"2022-08-10";1;"Mozambique"
"2022-08-10";2;"Benin"
"2022-08-10";3;"Ivory_Coast"
"2022-08-10";3;"Namibia"
"2022-08-10";4;"Bosnia_Herzegovina"
"2022-08-10";2;"Jamaica"
"2022-08-10";2;"Oman"
"2022-08-10";4;"Brazil"
"2022-08-10";1;"Kuwait"
"2022-08-10";2;"Panama"
"2022-08-10";4;"Bulgaria"
"2022-08-10";1;"Laos"
"2022-08-10";1;"Philippines"
"2022-08-10";2;"Burundi"
"2022-08-10";1;"Lesotho"
"2022-08-10";1;"Poland"
"2022-08-10";3;"Comoros"
"2022-08-10";3;"Libya"
"2022-08-10";1;"Sao_Tome_Principe"
"2022-08-10";6;"Dominica"
"2022-08-10";1;"Malaysia"
"2022-08-10";1;"Saudi_Arabia"
"2022-08-10";8;"El_Salvador"
"2022-08-10";2;"Maldives"
"2022-08-10";10;"Seychelles"
"2022-08-11";9;"Seychelles"
"2022-08-11";1;"Equatorial_Guinea"
"2022-08-11";1;"Micronesia"
"2022-08-11";2;"Sierra_Leone"
"2022-08-11";4;"Finland"
"2022-08-11";1;"Moldova"
"2022-08-11";1;"Singapore"
"2022-08-11";2;"Grenada"
"2022-08-11";2;"Mongolia"
"2022-08-11";2;"Solomon_Islands"
"2022-08-11";6;"Guyana"
"2022-08-11";5;"Morocco"
"2022-08-11";6;"Uruguay"
"2022-08-11";2;"Australia"
"2022-08-11";2;"Honduras"
"2022-08-11";1;"Mozambique"
"2022-08-11";2;"Yemen"
"2022-08-11";2;"Benin"
"2022-08-11";4;"Ivory_Coast"
"2022-08-11";3;"Namibia"
"2022-08-11";4;"Bosnia_Herzegovina"
"2022-08-11";2;"Jamaica"
"2022-08-11";2;"Oman"
"2022-08-11";4;"Brazil"
"2022-08-11";1;"Kuwait"
"2022-08-11";2;"Panama"
"2022-08-11";3;"Bulgaria"
"2022-08-11";1;"Laos"
"2022-08-11";1;"Philippines"
"2022-08-11";2;"Burundi"
"2022-08-11";1;"Lesotho"
"2022-08-11";1;"Poland"
"2022-08-11";3;"Comoros"
"2022-08-11";3;"Libya"
"2022-08-11";1;"Sao_Tome_Principe"
"2022-08-11";5;"Dominica"
"2022-08-11";1;"Malaysia"
"2022-08-11";1;"Saudi_Arabia"
"2022-08-11";9;"El_Salvador"
"2022-08-11";2;"Maldives"
"2022-08-12";5;"Dominica"
"2022-08-12";1;"Malaysia"
"2022-08-12";1;"Saudi_Arabia"
"2022-08-12";9;"El_Salvador"
"2022-08-12";3;"Maldives"
"2022-08-12";9;"Seychelles"
"2022-08-12";1;"Equatorial_Guinea"
"2022-08-12";1;"Micronesia"
"2022-08-12";2;"Sierra_Leone"
"2022-08-12";4;"Finland"
"2022-08-12";1;"Moldova"
"2022-08-12";1;"Singapore"
"2022-08-12";2;"Grenada"
"2022-08-12";2;"Mongolia"
"2022-08-12";2;"Solomon_Islands"
"2022-08-12";6;"Guyana"
"2022-08-12";5;"Morocco"
"2022-08-12";6;"Uruguay"
"2022-08-12";2;"Australia"
"2022-08-12";2;"Honduras"
"2022-08-12";1;"Mozambique"
"2022-08-12";1;"Yemen"
"2022-08-12";2;"Benin"
"2022-08-12";5;"Ivory_Coast"
"2022-08-12";2;"Namibia"
"2022-08-12";4;"Bosnia_Herzegovina"
"2022-08-12";2;"Jamaica"
"2022-08-12";2;"Oman"
"2022-08-12";4;"Brazil"
"2022-08-12";1;"Kuwait"
"2022-08-12";2;"Panama"
"2022-08-12";3;"Bulgaria"
"2022-08-12";1;"Laos"
"2022-08-12";1;"Philippines"
"2022-08-12";3;"Burundi"
"2022-08-12";1;"Lesotho"
"2022-08-12";1;"Poland"
"2022-08-12";3;"Comoros"
"2022-08-12";3;"Libya"
"2022-08-12";1;"Sao_Tome_Principe"
"2022-08-13";1;"Lesotho"
"2022-08-13";1;"Poland"
"2022-08-13";3;"Comoros"
"2022-08-13";3;"Libya"
"2022-08-13";1;"Sao_Tome_Principe"
"2022-08-13";5;"Dominica"
"2022-08-13";1;"Malaysia"
"2022-08-13";1;"Saudi_Arabia"
"2022-08-13";9;"El_Salvador"
"2022-08-13";3;"Maldives"
"2022-08-13";9;"Seychelles"
"2022-08-13";1;"Equatorial_Guinea"
"2022-08-13";1;"Micronesia"
"2022-08-13";2;"Sierra_Leone"
"2022-08-13";3;"Finland"
"2022-08-13";1;"Moldova"
"2022-08-13";1;"Singapore"
"2022-08-13";2;"Grenada"
"2022-08-13";2;"Mongolia"
"2022-08-13";2;"Solomon_Islands"
"2022-08-13";6;"Guyana"
"2022-08-13";5;"Morocco"
"2022-08-13";6;"Uruguay"
"2022-08-13";2;"Australia"
"2022-08-13";2;"Honduras"
"2022-08-13";1;"Mozambique"
"2022-08-13";1;"Yemen"
"2022-08-13";2;"Benin"
"2022-08-13";5;"Ivory_Coast"
"2022-08-13";3;"Namibia"
"2022-08-13";4;"Bosnia_Herzegovina"
"2022-08-13";2;"Jamaica"
"2022-08-13";2;"Oman"
"2022-08-13";4;"Brazil"
"2022-08-13";1;"Kuwait"
"2022-08-13";2;"Panama"
"2022-08-13";3;"Bulgaria"
"2022-08-13";1;"Laos"
"2022-08-13";1;"Philippines"
"2022-08-13";3;"Burundi"
"2022-08-14";3;"Bulgaria"
"2022-08-14";1;"Laos"
"2022-08-14";1;"Philippines"
"2022-08-14";3;"Burundi"
"2022-08-14";1;"Lesotho"
"2022-08-14";1;"Poland"
"2022-08-14";3;"Comoros"
"2022-08-14";4;"Libya"
"2022-08-14";1;"Sao_Tome_Principe"
"2022-08-14";5;"Dominica"
"2022-08-14";1;"Malaysia"
"2022-08-14";1;"Saudi_Arabia"
"2022-08-14";9;"El_Salvador"
"2022-08-14";3;"Maldives"
"2022-08-14";9;"Seychelles"
"2022-08-14";1;"Equatorial_Guinea"
"2022-08-14";2;"Micronesia"
"2022-08-14";2;"Sierra_Leone"
"2022-08-14";3;"Finland"
"2022-08-14";1;"Moldova"
"2022-08-14";1;"Singapore"
"2022-08-14";2;"Grenada"
"2022-08-14";2;"Mongolia"
"2022-08-14";2;"Solomon_Islands"
"2022-08-14";6;"Guyana"
"2022-08-14";5;"Morocco"
"2022-08-14";6;"Uruguay"
"2022-08-14";2;"Australia"
"2022-08-14";2;"Honduras"
"2022-08-14";2;"Mozambique"
"2022-08-14";2;"Yemen"
"2022-08-14";2;"Benin"
"2022-08-14";5;"Ivory_Coast"
"2022-08-14";3;"Namibia"
"2022-08-14";4;"Bosnia_Herzegovina"
"2022-08-14";1;"Jamaica"
"2022-08-14";2;"Oman"
"2022-08-14";4;"Brazil"
"2022-08-14";1;"Kuwait"
"2022-08-14";2;"Panama"
"2022-08-15";3;"Bosnia_Herzegovina"
"2022-08-15";1;"Jamaica"
"2022-08-15";2;"Oman"
"2022-08-15";5;"Brazil"
"2022-08-15";1;"Kuwait"
"2022-08-15";2;"Panama"
"2022-08-15";3;"Bulgaria"
"2022-08-15";1;"Laos"
"2022-08-15";1;"Philippines"
"2022-08-15";3;"Burundi"
"2022-08-15";1;"Lesotho"
"2022-08-15";1;"Poland"
"2022-08-15";3;"Comoros"
"2022-08-15";3;"Libya"
"2022-08-15";1;"Saudi_Arabia"
"2022-08-15";5;"Dominica"
"2022-08-15";1;"Malaysia"
"2022-08-15";8;"Seychelles"
"2022-08-15";9;"El_Salvador"
"2022-08-15";3;"Maldives"
"2022-08-15";2;"Sierra_Leone"
"2022-08-15";1;"Equatorial_Guinea"
"2022-08-15";2;"Micronesia"
"2022-08-15";1;"Singapore"
"2022-08-15";3;"Finland"
"2022-08-15";1;"Moldova"
"2022-08-15";3;"Solomon_Islands"
"2022-08-15";2;"Grenada"
"2022-08-15";2;"Mongolia"
"2022-08-15";6;"Uruguay"
"2022-08-15";5;"Guyana"
"2022-08-15";6;"Morocco"
"2022-08-15";2;"Yemen"
"2022-08-15";2;"Australia"
"2022-08-15";2;"Honduras"
"2022-08-15";2;"Mozambique"
"2022-08-15";2;"Benin"
"2022-08-15";5;"Ivory_Coast"
"2022-08-15";3;"Namibia"
"2022-08-16";3;"Namibia"
"2022-08-16";3;"Bosnia_Herzegovina"
"2022-08-16";1;"Jamaica"
"2022-08-16";2;"Oman"
"2022-08-16";5;"Brazil"
"2022-08-16";2;"Kuwait"
"2022-08-16";3;"Panama"
"2022-08-16";3;"Bulgaria"
"2022-08-16";1;"Laos"
"2022-08-16";1;"Philippines"
"2022-08-16";3;"Burundi"
"2022-08-16";1;"Lesotho"
"2022-08-16";1;"Poland"
"2022-08-16";3;"Comoros"
"2022-08-16";3;"Libya"
"2022-08-16";1;"Saudi_Arabia"
"2022-08-16";4;"Dominica"
"2022-08-16";1;"Malaysia"
"2022-08-16";8;"Seychelles"
"2022-08-16";10;"El_Salvador"
"2022-08-16";3;"Maldives"
"2022-08-16";2;"Sierra_Leone"
"2022-08-16";1;"Equatorial_Guinea"
"2022-08-16";2;"Micronesia"
"2022-08-16";1;"Singapore"
"2022-08-16";3;"Finland"
"2022-08-16";1;"Moldova"
"2022-08-16";3;"Solomon_Islands"
"2022-08-16";2;"Grenada"
"2022-08-16";2;"Mongolia"
"2022-08-16";6;"Uruguay"
"2022-08-16";5;"Guyana"
"2022-08-16";6;"Morocco"
"2022-08-16";2;"Yemen"
"2022-08-16";2;"Australia"
"2022-08-16";2;"Honduras"
"2022-08-16";2;"Mozambique"
"2022-08-16";2;"Benin"
"2022-08-16";5;"Ivory_Coast"
"2022-08-17";1;"Benin"
"2022-08-17";5;"Ivory_Coast"
"2022-08-17";3;"Namibia"
"2022-08-17";3;"Bosnia_Herzegovina"
"2022-08-17";1;"Jamaica"
"2022-08-17";2;"Oman"
"2022-08-17";5;"Brazil"
"2022-08-17";2;"Kuwait"
"2022-08-17";3;"Panama"
"2022-08-17";4;"Bulgaria"
"2022-08-17";1;"Laos"
"2022-08-17";1;"Philippines"
"2022-08-17";4;"Burundi"
"2022-08-17";1;"Lesotho"
"2022-08-17";1;"Poland"
"2022-08-17";3;"Comoros"
"2022-08-17";3;"Libya"
"2022-08-17";1;"Saudi_Arabia"
"2022-08-17";4;"Dominica"
"2022-08-17";1;"Malaysia"
"2022-08-17";8;"Seychelles"
"2022-08-17";10;"El_Salvador"
"2022-08-17";3;"Maldives"
"2022-08-17";2;"Sierra_Leone"
"2022-08-17";1;"Equatorial_Guinea"
"2022-08-17";2;"Micronesia"
"2022-08-17";1;"Singapore"
"2022-08-17";3;"Finland"
"2022-08-17";1;"Moldova"
"2022-08-17";3;"Solomon_Islands"
"2022-08-17";2;"Grenada"
"2022-08-17";2;"Mongolia"
"2022-08-17";5;"Uruguay"
"2022-08-17";5;"Guyana"
"2022-08-17";6;"Morocco"
"2022-08-17";2;"Yemen"
"2022-08-17";2;"Australia"
"2022-08-17";2;"Honduras"
"2022-08-17";2;"Mozambique"
"2022-08-18";2;"Yemen"
"2022-08-18";2;"Honduras"
"2022-08-18";1;"Benin"
"2022-08-18";2;"Mozambique"
"2022-08-18";5;"Ivory_Coast"
"2022-08-18";3;"Bosnia_Herzegovina"
"2022-08-18";3;"Namibia"
"2022-08-18";1;"Jamaica"
"2022-08-18";4;"Brazil"
"2022-08-18";2;"Oman"
"2022-08-18";2;"Kuwait"
"2022-08-18";4;"Bulgaria"
"2022-08-18";3;"Panama"
"2022-08-18";1;"Laos"
"2022-08-18";4;"Burundi"
"2022-08-18";1;"Philippines"
"2022-08-18";3;"Libya"
"2022-08-18";1;"Poland"
"2022-08-18";3;"Comoros"
"2022-08-18";1;"Malaysia"
"2022-08-18";1;"Saudi_Arabia"
"2022-08-18";4;"Dominica"
"2022-08-18";3;"Maldives"
"2022-08-18";8;"Seychelles"
"2022-08-18";10;"El_Salvador"
"2022-08-18";2;"Micronesia"
"2022-08-18";2;"Sierra_Leone"
"2022-08-18";1;"Equatorial_Guinea"
"2022-08-18";2;"Moldova"
"2022-08-18";1;"Singapore"
"2022-08-18";3;"Finland"
"2022-08-18";3;"Solomon_Islands"
"2022-08-18";2;"Grenada"
"2022-08-18";1;"Mongolia"
"2022-08-18";5;"Uruguay"
"2022-08-18";5;"Guyana"
"2022-08-18";2;"Australia"
"2022-08-18";6;"Morocco"
"2022-08-19";5;"Guyana"
"2022-08-19";2;"Mozambique"
"2022-08-19";2;"Australia"
"2022-08-19";2;"Honduras"
"2022-08-19";3;"Namibia"
"2022-08-19";1;"Benin"
"2022-08-19";5;"Ivory_Coast"
"2022-08-19";2;"Oman"
"2022-08-19";3;"Bosnia_Herzegovina"
"2022-08-19";1;"Jamaica"
"2022-08-19";4;"Panama"
"2022-08-19";4;"Brazil"
"2022-08-19";2;"Kuwait"
"2022-08-19";1;"Philippines"
"2022-08-19";5;"Bulgaria"
"2022-08-19";1;"Laos"
"2022-08-19";1;"Poland"
"2022-08-19";4;"Burundi"
"2022-08-19";3;"Libya"
"2022-08-19";1;"Saudi_Arabia"
"2022-08-19";3;"Comoros"
"2022-08-19";1;"Malaysia"
"2022-08-19";8;"Seychelles"
"2022-08-19";4;"Dominica"
"2022-08-19";3;"Maldives"
"2022-08-19";2;"Sierra_Leone"
"2022-08-19";10;"El_Salvador"
"2022-08-19";2;"Micronesia"
"2022-08-19";1;"Singapore"
"2022-08-19";1;"Equatorial_Guinea"
"2022-08-19";2;"Moldova"
"2022-08-19";3;"Solomon_Islands"
"2022-08-19";3;"Finland"
"2022-08-19";1;"Mongolia"
"2022-08-19";5;"Uruguay"
"2022-08-19";2;"Grenada"
"2022-08-19";7;"Morocco"
"2022-08-19";1;"Yemen"
"2022-08-20";2;"Mozambique"
"2022-08-20";2;"Australia"
"2022-08-20";2;"Honduras"
"2022-08-20";3;"Namibia"
"2022-08-20";1;"Benin"
"2022-08-20";6;"Ivory_Coast"
"2022-08-20";3;"Oman"
"2022-08-20";3;"Bosnia_Herzegovina"
"2022-08-20";1;"Jamaica"
"2022-08-20";4;"Panama"
"2022-08-20";4;"Brazil"
"2022-08-20";2;"Kuwait"
"2022-08-20";1;"Philippines"
"2022-08-20";4;"Bulgaria"
"2022-08-20";1;"Laos"
"2022-08-20";1;"Poland"
"2022-08-20";4;"Burundi"
"2022-08-20";3;"Libya"
"2022-08-20";1;"Saudi_Arabia"
"2022-08-20";3;"Comoros"
"2022-08-20";1;"Malaysia"
"2022-08-20";8;"Seychelles"
"2022-08-20";4;"Dominica"
"2022-08-20";3;"Maldives"
"2022-08-20";2;"Sierra_Leone"
"2022-08-20";8;"El_Salvador"
"2022-08-20";2;"Micronesia"
"2022-08-20";1;"Singapore"
"2022-08-20";1;"Equatorial_Guinea"
"2022-08-20";2;"Moldova"
"2022-08-20";3;"Solomon_Islands"
"2022-08-20";3;"Finland"
"2022-08-20";1;"Mongolia"
"2022-08-20";4;"Uruguay"
"2022-08-20";2;"Grenada"
"2022-08-20";7;"Morocco"
"2022-08-20";1;"Yemen"
"2022-08-20";5;"Guyana"
"2022-08-21";2;"Australia"
"2022-08-21";2;"Honduras"
"2022-08-21";3;"Namibia"
"2022-08-21";1;"Benin"
"2022-08-21";6;"Ivory_Coast"
"2022-08-21";3;"Oman"
"2022-08-21";2;"Bosnia_Herzegovina"
"2022-08-21";1;"Jamaica"
"2022-08-21";4;"Panama"
"2022-08-21";4;"Brazil"
"2022-08-21";3;"Kuwait"
"2022-08-21";1;"Philippines"
"2022-08-21";3;"Bulgaria"
"2022-08-21";1;"Laos"
"2022-08-21";1;"Poland"
"2022-08-21";4;"Burundi"
"2022-08-21";3;"Libya"
"2022-08-21";1;"Saudi_Arabia"
"2022-08-21";3;"Comoros"
"2022-08-21";1;"Malaysia"
